Id. zařízení;Typ;Název zařízení;Obec;Ulice;Č.p.;Č.o.;M.část.;PSČ;Cizí vyučovací jazyk;Kapacita;Platnost zařízení;address
015052796;C00;Střední škola;Třemošnice;Sportovní;322;;Třemošnice;53843;;300;Platné;Třemošnice, Sportovní 322
110020162;H22;Domov mládeže;Třemošnice;Sportovní;322;;Třemošnice;53843;;80;Platné;Třemošnice, Sportovní 322
015052591;C00;Střední škola;Chrudim;Čáslavská;973;;Chrudim IV;53701;;932;Platné;Chrudim, Čáslavská 973
110018681;H22;Domov mládeže;Chrudim;Čáslavská;973;;Chrudim IV;53701;;168;Platné;Chrudim, Čáslavská 973
110100506;L11;Školní jídelna;Chrudim;Čáslavská;973;;Chrudim IV;53701;;850;Platné;Chrudim, Čáslavská 973
169101452;L13;Školní jídelna - výdejna;Chrudim;Čáslavská;328;;Chrudim IV;53701;;150;Platné;Chrudim, Čáslavská 328
110009754;C00;Střední škola;Chrudim;Poděbradova;336;;Chrudim IV;53701;;300;Platné;Chrudim, Poděbradova 336
060103370;C00;Střední škola;Chroustovice;;1;;Chroustovice;53863;;448;Platné;Chroustovice, 1
110013484;L11;Školní jídelna;Chroustovice;;1;;Chroustovice;53863;;400;Platné;Chroustovice, 1
181096943;H22;Domov mládeže;Chroustovice;;1;;Chroustovice;53863;;182;Platné;Chroustovice, 1
013582259;C00;Střední škola;Chrudim;Čáslavská;205;;Chrudim IV;53701;;780;Platné;Chrudim, Čáslavská 205
150004842;C00;Střední škola;Nasavrky;Slatiňanská;135;;Nasavrky;53825;;260;Platné;Nasavrky, Slatiňanská 135
150004869;H22;Domov mládeže;Nasavrky;Slatiňanská;277;;Nasavrky;53825;;80;Platné;Nasavrky, Slatiňanská 277
150004851;L11;Školní jídelna;Nasavrky;Slatiňanská;135;;Nasavrky;53825;;200;Platné;Nasavrky, Slatiňanská 135
060103361;C00;Střední škola;Chrudim;Poděbradova;842;;Chrudim IV;53701;;490;Platné;Chrudim, Poděbradova 842
108008193;E00;Vyšší odborná škola;Chrudim;Poděbradova;842;;Chrudim IV;53701;;270;Platné;Chrudim, Poděbradova 842
108008029;H22;Domov mládeže;Chrudim;Poděbradova;842;;Chrudim IV;53701;;120;Platné;Chrudim, Poděbradova 842
108008053;L11;Školní jídelna;Chrudim;Poděbradova;842;;Chrudim IV;53701;;700;Platné;Chrudim, Poděbradova 842
110029658;M30;Školní hospodářství;Chrudim;Vestec 27;;;Vestec;53701;;neuvádí se;Platné;Chrudim, Vestec 27
110100859;C00;Střední škola;Skuteč;Vítězslava Nováka;584;;Skuteč;53973;;360;Platné;Skuteč, Vítězslava Nováka 584
150078064;G22;Školní klub;Skuteč;Vítězslava Nováka;96;;Skuteč;53973;;60;Platné;Skuteč, Vítězslava Nováka 96
150002921;H22;Domov mládeže;Skuteč;Vítězslava Nováka;96;;Skuteč;53973;;32;Platné;Skuteč, Vítězslava Nováka 96
150002912;L11;Školní jídelna;Skuteč;Vítězslava Nováka;584;;Skuteč;53973;;360;Platné;Skuteč, Vítězslava Nováka 584
061222402;C00;Střední škola;Pardubice;Gorkého;867;;Zelené Předměstí;53002;;480;Platné;Pardubice, Gorkého 867
048161101;C00;Střední škola;Holice;Na Mušce;1110;;Holice;53401;;400;Platné;Holice, Na Mušce 1110
110200489;L11;Školní jídelna;Holice;Na Mušce;1110;;Holice;53401;;300;Platné;Holice, Na Mušce 1110
048160989;C00;Střední škola;Pardubice;Dašická;1083;;Bílé Předměstí;53003;;1000;Platné;Pardubice, Dašická 1083
102842809;L11;Školní jídelna;Pardubice;Dašická;1083;;Bílé Předměstí;53003;;1400;Platné;Pardubice, Dašická 1083
048161209;C00;Střední škola;Pardubice;Štefánikova;325;;Zelené Předměstí;53002;;520;Platné;Pardubice, Štefánikova 325
108042391;F20;Jazyková škola s právem st. jazyk. zk.;Pardubice;Štefánikova;325;;Zelené Předměstí;53002;;300;Platné;Pardubice, Štefánikova 325
048161161;C00;Střední škola;Pardubice;náměstí Republiky;116;;Zelené Předměstí;53002;;600;Platné;Pardubice, náměstí Republiky 116
000087858;C00;Střední škola;Kladruby nad Labem;;105;;Kladruby nad Labem;53501;;144;Platné;Kladruby nad Labem, 105
110015959;H22;Domov mládeže;Kladruby nad Labem;;105;;Kladruby nad Labem;53501;;120;Platné;Kladruby nad Labem, 105
110015967;L11;Školní jídelna;Kladruby nad Labem;;105;;Kladruby nad Labem;53501;;170;Platné;Kladruby nad Labem, 105
041263936;C00;Střední škola;Pardubice;Ke Kobelnici;110;;Černá za Bory;53301;;104;Platné;Pardubice, Ke Kobelnici 110
048161012;C00;Střední škola;Pardubice;Dašická;268;;Bílé Předměstí;53003;;240;Platné;Pardubice, Dašická 268
044434324;C00;Střední škola;Pardubice;Ke Kamenci;151;;Bílé Předměstí;53003;;630;Platné;Pardubice, Ke Kamenci 151
110032233;C00;Střední škola;Pardubice;Mozartova;449;;Polabiny;53009;;400;Platné;Pardubice, Mozartova 449
181018411;L11;Školní jídelna;Pardubice;Mozartova;449;;Polabiny;53009;;600;Platné;Pardubice, Mozartova 449
048161179;C00;Střední škola;Pardubice;Poděbradská;94;;Polabiny;53009;;1100;Platné;Pardubice, Poděbradská 94
110200543;L11;Školní jídelna;Pardubice;Poděbradská;94;;Polabiny;53009;;1350;Platné;Pardubice, Poděbradská 94
000087840;C00;Střední škola;Chvaletice;Žižkova;139;;Chvaletice;53312;;280;Platné;Chvaletice, Žižkova 139
110015789;H22;Domov mládeže;Chvaletice;Žižkova;139;;Chvaletice;53312;;71;Platné;Chvaletice, Žižkova 139
110015797;L11;Školní jídelna;Chvaletice;Žižkova;139;;Chvaletice;53312;;320;Platné;Chvaletice, Žižkova 139
046521798;C00;Střední škola;Pardubice;U Josefa;118;;Cihelna;53009;;410;Platné;Pardubice, U Josefa 118
015050670;C00;Střední škola;Pardubice;Poděbradská;93;;Polabiny;53009;;330;Platné;Pardubice, Poděbradská 93
110019393;H22;Domov mládeže;Pardubice;Poděbradská;93;;Polabiny;53009;;115;Platné;Pardubice, Poděbradská 93
110019407;L13;Školní jídelna - výdejna;Pardubice;Poděbradská;93;;Polabiny;53009;;295;Platné;Pardubice, Poděbradská 93
062029754;C00;Střední škola;Pardubice;U Josefa;118;;Cihelna;53009;;390;Platné;Pardubice, U Josefa 118
150070381;L11;Školní jídelna;Pardubice;U Josefa;118;;Cihelna;53009;;550;Platné;Pardubice, U Josefa 118
012954691;C00;Střední škola;Rybitví;Sokolovská;150;;Rybitví;53354;;370;Platné;Rybitví, Sokolovská 150
110030923;C00;Střední škola;Pardubice;Průmyslová;395;;Pardubičky;53003;;650;Platné;Pardubice, Průmyslová 395
150005326;H22;Domov mládeže;Pardubice;Průmyslová;395;;Pardubičky;53003;;100;Platné;Pardubice, Průmyslová 395
110200578;L11;Školní jídelna;Pardubice;Průmyslová;395;;Pardubičky;53003;;700;Platné;Pardubice, Průmyslová 395
013582909;C00;Střední škola;Holice;Nádražní;301;;Holice;53401;;540;Platné;Holice, Nádražní 301
110028821;H22;Domov mládeže;Holice;Nádražní;301;;Holice;53401;;215;Platné;Holice, Nádražní 301
110028830;L11;Školní jídelna;Holice;Nádražní;301;;Holice;53401;;650;Platné;Holice, Nádražní 301
130001180;C00;Střední škola;Rybitví;Sokolovská;150;;Rybitví;53354;;580;Platné;Rybitví, Sokolovská 150
110019351;H22;Domov mládeže;Rybitví;Sokolovská;150;;Rybitví;53354;;198;Platné;Rybitví, Sokolovská 150
110019369;L11;Školní jídelna;Rybitví;Sokolovská;150;;Rybitví;53354;;500;Platné;Rybitví, Sokolovská 150
181027810;C00;Střední škola;Přelouč;Obránců míru;1025;;Přelouč;53501;;600;Platné;Přelouč, Obránců míru 1025
110019954;H22;Domov mládeže;Přelouč;Jaselská;1507;;Přelouč;53501;;60;Platné;Přelouč, Jaselská 1507
181048841;C00;Střední škola;Pardubice;Karla IV.;13;;;53002;;960;Platné;Pardubice, Karla IV. 13
181048868;E00;Vyšší odborná škola;Pardubice;Karla IV.;13;;Zelené Předměstí;53002;;200;Platné;Pardubice, Karla IV. 13
000401021;C00;Střední škola;Litomyšl;T. G. Masaryka;590;;Litomyšl-Město;57001;;380;Platné;Litomyšl, T. G. Masaryka 590
000194221;C00;Střední škola;Polička;Čsl. armády;485;;Horní Předměstí;57201;;755;Platné;Polička, Čsl. armády 485
110016653;H22;Domov mládeže;Polička;Čsl. armády;485;;Horní Předměstí;57201;;135;Platné;Polička, Čsl. armády 485
110016661;L11;Školní jídelna;Polička;Čsl. armády;485;;Horní Předměstí;57201;;615;Platné;Polička, Čsl. armády 485
000087173;C00;Střední škola;Jevíčko;A. K. Vitáka;452;;Jevíčko;56943;;420;Platné;Jevíčko, A. K. Vitáka 452
108040160;H22;Domov mládeže;Jevíčko;Nerudova;557;;Jevíčko;56943;;88;Platné;Jevíčko, Nerudova 557
002718855;L11;Školní jídelna;Jevíčko;Nerudova;557;;Jevíčko;56943;;600;Platné;Jevíčko, Nerudova 557
000401030;C00;Střední škola;Moravská Třebová;Svitavská;310;16;Předměstí;57101;;360;Platné;Moravská Třebová, Svitavská 310/16
181117274;H22;Domov mládeže;Moravská Třebová;Dukelská;1478;57;Předměstí;57101;;60;Platné;Moravská Třebová, Dukelská 1478/57
002518333;C00;Střední škola;Svitavy;Sokolovská;1638;1;Předměstí;56802;;600;Platné;Svitavy, Sokolovská 1638/1
150007647;F20;Jazyková škola s právem st. jazyk. zk.;Svitavy;Sokolovská;1638;1;Předměstí;56802;;150;Platné;Svitavy, Sokolovská 1638/1
002890275;L11;Školní jídelna;Svitavy;Sokolovská;1638;1;Předměstí;56802;;850;Platné;Svitavy, Sokolovská 1638/1
000087211;C00;Střední škola;Litomyšl;Komenského nám.;22;;Litomyšl-Město;57001;;450;Platné;Litomyšl, Komenského nám. 22
110029216;E00;Vyšší odborná škola;Litomyšl;Komenského nám.;22;;Litomyšl-Město;57001;;650;Platné;Litomyšl, Komenského nám. 22
002754614;H22;Domov mládeže;Litomyšl;Strakovská;1071;;Litomyšl-Město;57001;;222;Platné;Litomyšl, Strakovská 1071
002766094;L11;Školní jídelna;Litomyšl;Strakovská;1071;;Litomyšl-Město;57001;;600;Platné;Litomyšl, Strakovská 1071
110029470;C00;Střední škola;Polička;Nám. B. Martinů;95;;Polička-Město;57201;;450;Platné;Polička, Nám. B. Martinů 95
015034496;C00;Střední škola;Moravská Třebová;Brněnská;1405;41;Předměstí;57101;;480;Platné;Moravská Třebová, Brněnská 1405/41
110028961;H22;Domov mládeže;Moravská Třebová;Brněnská;1405;41;Předměstí;57101;;108;Platné;Moravská Třebová, Brněnská 1405/41
108040151;L11;Školní jídelna;Moravská Třebová;Dukelská;1478;57;Předměstí;57101;;900;Platné;Moravská Třebová, Dukelská 1478/57
015034569;C00;Střední škola;Svitavy;Nádražní;1083;8;Předměstí;56802;;592;Platné;Svitavy, Nádražní 1083/8
110020120;H22;Domov mládeže;Svitavy;Brněnská;307;28;Předměstí;56802;;45;Platné;Svitavy, Brněnská 307/28
047450827;C00;Střední škola;Litomyšl;Tyršova;237;;Litomyšl-Město;57001;;240;Platné;Litomyšl, Tyršova 237
000401048;C00;Střední škola;Polička;nábř. Svobody;306;;Horní Předměstí;57201;;386;Platné;Polička, nábř. Svobody 306
150078072;L13;Školní jídelna - výdejna;Polička;nábř. Svobody;306;;Horní Předměstí;57201;;350;Platné;Polička, nábř. Svobody 306
110010205;C00;Střední škola;Svitavy;Purkyňova;256;9;Předměstí;56802;;270;Platné;Svitavy, Purkyňova 256/9
110036981;L11;Školní jídelna;Svitavy;Purkyňova;256;9;Předměstí;56802;;250;Platné;Svitavy, Purkyňova 256/9
002518392;H22;Domov mládeže;Svitavy;Kijevská;1909;7;Předměstí;56802;;66;Platné;Svitavy, Kijevská 1909/7
250000016;C00;Střední škola;Moravská Třebová;Jevíčská;937;7;Předměstí;57101;;-2;Platné;Moravská Třebová, Jevíčská 937/7
250000059;E00;Vyšší odborná škola;Moravská Třebová;Jevíčská;937;7;Předměstí;57101;;-3;Platné;Moravská Třebová, Jevíčská 937/7
181050048;H22;Domov mládeže;Moravská Třebová;Jevíčská;937;7;Předměstí;57101;;-1;Platné;Moravská Třebová, Jevíčská 937/7
000087653;C00;Střední škola;Litomyšl;T. G. Masaryka;659;;Litomyšl-Město;57001;;931;Platné;Litomyšl, T. G. Masaryka 659
002766078;L11;Školní jídelna;Litomyšl;T. G. Masaryka;659;;Litomyšl-Město;57001;;1050;Platné;Litomyšl, T. G. Masaryka 659
150004761;H22;Domov mládeže;Litomyšl;Komenského nám.;1053;;Litomyšl-Město;57001;;330;Platné;Litomyšl, Komenského nám. 1053
049314670;C00;Střední škola;Česká Třebová;Tyršovo náměstí;970;;Česká Třebová;56002;;372;Platné;Česká Třebová, Tyršovo náměstí 970
049314661;C00;Střední škola;Choceň;T. G. Masaryka;1000;;Choceň;56501;;660;Platné;Choceň, T. G. Masaryka 1000
110032144;H22;Domov mládeže;Choceň;Paraple;2000;;Choceň;56501;;79;Platné;Choceň, Paraple 2000
110032152;L11;Školní jídelna;Choceň;Paraple;2000;;Choceň;56501;;580;Platné;Choceň, Paraple 2000
049314653;C00;Střední škola;Lanškroun;nám. J. M. Marků;113;;Lanškroun-Vnitřní Město;56301;;372;Platné;Lanškroun, nám. J. M. Marků 113
000401081;C00;Střední škola;Ústí nad Orlicí;T. G. Masaryka;106;;Ústí nad Orlicí;56201;;372;Platné;Ústí nad Orlicí, T. G. Masaryka 106
000401072;C00;Střední škola;Vysoké Mýto;nám. Vaňorného;163;;Vysoké Mýto-Město;56601;;360;Platné;Vysoké Mýto, nám. Vaňorného 163
049314891;C00;Střední škola;Žamberk;Nádražní;48;;Žamberk;56401;;372;Platné;Žamberk, Nádražní 48
000087939;C00;Střední škola;Králíky;Předměstí;427;;Králíky;56169;;320;Platné;Králíky, Předměstí 427
110016033;H22;Domov mládeže;Králíky;Předměstí;429;;Králíky;56169;;96;Platné;Králíky, Předměstí 429
110016041;L11;Školní jídelna;Králíky;Předměstí;427;;Králíky;56169;;320;Platné;Králíky, Předměstí 427
110011848;C00;Střední škola;Vysoké Mýto;Gen. Závady;118;;Litomyšlské Předměstí;56601;;120;Platné;Vysoké Mýto, Gen. Závady 118
110032608;C00;Střední škola;Letohrad;Václavské náměstí;1;;Letohrad;56151;;180;Platné;Letohrad, Václavské náměstí 1
000087408;C00;Střední škola;Ústí nad Orlicí;Zahradní;541;;Ústí nad Orlicí;56201;;670;Platné;Ústí nad Orlicí, Zahradní 541
110020189;H22;Domov mládeže;Ústí nad Orlicí;J. Nygrína;547;;Ústí nad Orlicí;56201;;120;Platné;Ústí nad Orlicí, J. Nygrína 547
110034368;L11;Školní jídelna;Ústí nad Orlicí;Zahradní;1397;;Ústí nad Orlicí;56201;;600;Platné;Ústí nad Orlicí, Zahradní 1397
000087670;C00;Střední škola;Lanškroun;;17;;Dolní Třešňovec;56301;;360;Platné;Lanškroun, 17
110013255;H22;Domov mládeže;Lanškroun;Nádražní;922;;Žichlínské Předměstí;56301;;200;Platné;Lanškroun, Nádražní 922
110013263;L11;Školní jídelna;Lanškroun;;17;;Dolní Třešňovec;56301;;350;Platné;Lanškroun, 17
000087068;M30;Školní hospodářství;Lanškroun;;21;;Dolní Třešňovec;56301;;neuvádí se;Platné;Lanškroun, 21
110032110;C00;Střední škola;Česká Třebová;Habrmanova;1540;;Česká Třebová;56002;;1120;Platné;Česká Třebová, Habrmanova 1540
110028783;H22;Domov mládeže;Česká Třebová;Skalka;1692;;Česká Třebová;56002;;260;Platné;Česká Třebová, Skalka 1692
110028791;L11;Školní jídelna;Česká Třebová;Skalka;1692;;Česká Třebová;56002;;1200;Platné;Česká Třebová, Skalka 1692
000654949;C00;Střední škola;Žamberk;Zámecká;1;;Žamberk;56401;;540;Platné;Žamberk, Zámecká 1
110020251;H22;Domov mládeže;Žamberk;Zámecká;1;;Žamberk;56401;;80;Platné;Žamberk, Zámecká 1
110020243;L11;Školní jídelna;Žamberk;Zámecká;1;;Žamberk;56401;;550;Platné;Žamberk, Zámecká 1
181050811;L13;Školní jídelna - výdejna;Žamberk;Zemědělská;846;;Žamberk;56401;;40;Platné;Žamberk, Zemědělská 846
000529842;C00;Střední škola;Ústí nad Orlicí;Dukelská;313;;Hylváty;56201;;670;Platné;Ústí nad Orlicí, Dukelská 313
110029097;H22;Domov mládeže;Ústí nad Orlicí;Dukelská;313;;Hylváty;56201;;148;Platné;Ústí nad Orlicí, Dukelská 313
110029101;L11;Školní jídelna;Ústí nad Orlicí;Dukelská;313;;Hylváty;56201;;800;Platné;Ústí nad Orlicí, Dukelská 313
169100987;L13;Školní jídelna - výdejna;Ústí nad Orlicí;Třebovská;348;;Hylváty;56203;;200;Platné;Ústí nad Orlicí, Třebovská 348
049314912;C00;Střední škola;Letohrad;Komenského;472;;Letohrad;56151;;690;Platné;Letohrad, Komenského 472
110032195;H22;Domov mládeže;Letohrad;Na Stráni;785;;Letohrad;56151;;127;Platné;Letohrad, Na Stráni 785
110032209;L11;Školní jídelna;Letohrad;Na Stráni;785;;Letohrad;56151;;500;Platné;Letohrad, Na Stráni 785
181109239;L13;Školní jídelna - výdejna;Letohrad;Ústecká 36;;;Letohrad;56151;;200;Platné;Letohrad, Ústecká 36
110010353;C00;Střední škola;Ústí nad Orlicí;Smetanova;838;;Ústí nad Orlicí;56201;;265;Platné;Ústí nad Orlicí, Smetanova 838
181086972;E00;Vyšší odborná škola;Ústí nad Orlicí;Smetanova;838;;Ústí nad Orlicí;56201;;90;Platné;Ústí nad Orlicí, Smetanova 838
049314785;C00;Střední škola;Vysoké Mýto;Komenského;1;;Pražské Předměstí;56601;;420;Platné;Vysoké Mýto, Komenského 1
130001694;C00;Střední škola;Vysoké Mýto;Mládežnická;380;;Pražské Předměstí;56601;;550;Platné;Vysoké Mýto, Mládežnická 380
110032292;H22;Domov mládeže;Vysoké Mýto;Mládežnická;380;;Pražské Předměstí;56601;;90;Platné;Vysoké Mýto, Mládežnická 380
110032306;L11;Školní jídelna;Vysoké Mýto;Mládežnická;380;;Pražské Předměstí;56601;;400;Platné;Vysoké Mýto, Mládežnická 380
015028216;C00;Střední škola;Lanškroun;Sokolská;288;;Ostrovské Předměstí;56301;;600;Platné;Lanškroun, Sokolská 288
110032187;H22;Domov mládeže;Lanškroun;Krátká;310;;Žichlínské Předměstí;56301;;120;Platné;Lanškroun, Krátká 310
110200446;L13;Školní jídelna - výdejna;Lanškroun;Sokolská;288;;Ostrovské Předměstí;56301;;250;Platné;Lanškroun, Sokolská 288
102006881;C00;Střední škola;Havlíčkův Brod;Štáflova;2063;;Havlíčkův Brod;58001;;600;Platné;Havlíčkův Brod, Štáflova 2063
102006920;C00;Střední škola;Chotěboř;Jiráskova;637;;Chotěboř;58301;;420;Platné;Chotěboř, Jiráskova 637
130002097;C00;Střední škola;Ledeč nad Sázavou;Husovo náměstí;1;;Ledeč nad Sázavou;58401;;760;Platné;Ledeč nad Sázavou, Husovo náměstí 1
110029208;E00;Vyšší odborná škola;Ledeč nad Sázavou;Koželská;551;;Ledeč nad Sázavou;58401;;90;Platné;Ledeč nad Sázavou, Koželská 551
108007383;L11;Školní jídelna;Ledeč nad Sázavou;Koželská;551;;Ledeč nad Sázavou;58401;;700;Platné;Ledeč nad Sázavou, Koželská 551
170100405;L13;Školní jídelna - výdejna;Ledeč nad Sázavou;Poštovní;405;;Ledeč nad Sázavou;58401;;140;Platné;Ledeč nad Sázavou, Poštovní 405
102018006;C00;Střední škola;Havlíčkův Brod;Jihlavská;628;;Havlíčkův Brod;58001;;420;Platné;Havlíčkův Brod, Jihlavská 628
102006954;C00;Střední škola;Chotěboř;Na Valech;690;;Chotěboř;58329;;720;Platné;Chotěboř, Na Valech 690
110029186;E00;Vyšší odborná škola;Chotěboř;Na Valech;690;;Chotěboř;58329;;300;Platné;Chotěboř, Na Valech 690
102754403;H22;Domov mládeže;Chotěboř;Smetanova;88;;Chotěboř;58329;;138;Platné;Chotěboř, Smetanova 88
102754675;L11;Školní jídelna;Chotěboř;Na Valech;690;;Chotěboř;58329;;350;Platné;Chotěboř, Na Valech 690
170101444;L13;Školní jídelna - výdejna;Chotěboř;Žižkova;1501;;Chotěboř;58329;;200;Platné;Chotěboř, Žižkova 1501
110030559;C00;Střední škola;Havlíčkův Brod;Masarykova;2033;;Havlíčkův Brod;58001;;270;Platné;Havlíčkův Brod, Masarykova 2033
